gender,age,race,ethnicity,feedback,plant_response,lamp_response,video_1,video_1_correct_answer,video_1_response,video_2,video_2_correct_answer,video_2_response,video_3,video_3_correct_answer,video_3_response,video_4,video_4_correct_answer,video_4_response,video_5,video_5_correct_answer,video_5_response,video_6,video_6_correct_answer,video_6_response
"Female",44,"White","Non-Hispanic","When there was a negative object under the object I picked the other person but when there was an object I liked like wine I picked that person. ","Benji","Harry","basketball","Charlie","Charlie","apple","Alex","Lily","lightbulb","Caleb","Caleb","rock","Amber","Amber","bear","Connor","Vicky","glass","Lucas","Emily"
