gender,age,race,ethnicity,feedback,plant_response,lamp_response,video_1,video_1_correct_answer,video_1_response,video_2,video_2_correct_answer,video_2_response,video_3,video_3_correct_answer,video_3_response,video_4,video_4_correct_answer,video_4_response,video_5,video_5_correct_answer,video_5_response,video_6,video_6_correct_answer,video_6_response
"Female",37,"White","Non-Hispanic","What what happen to the item if it dropped, would it crack or get dirty","Benji","Harry","basketball","Noah","Noah","rock","Amber","Amber","lightbulb","Jessie","Jessie","bear","Vicky","Vicky","glass","Emily","Emily","apple","Alex","Alex"
