gender,age,race,ethnicity,feedback,plant_response,lamp_response,video_1,video_1_correct_answer,video_1_response,video_2,video_2_correct_answer,video_2_response,video_3,video_3_correct_answer,video_3_response,video_4,video_4_correct_answer,video_4_response,video_5,video_5_correct_answer,video_5_response,video_6,video_6_correct_answer,video_6_response
"Female",24,"White","Non-Hispanic","I was more likely thank the person that caught the item that would cause more damage if not caught","Benji","Harry","apple","Lily","Lily","basketball","Charlie","Charlie","bear","Vicky","Vicky","glass","Emily","Emily","rock","Amber","Amber","lightbulb","Caleb","Caleb"
